# wavelen(nm)  Transmission(atmos) - MC 4/2010
702.988  0.8964100
703.235  0.9496737
703.482  0.9536553
703.730  0.9534032
703.977  0.9300122
704.225  0.9216890
704.473  0.9451939
704.722  0.9508985
704.970  0.9421813
705.219  0.9315946
705.467  0.9290470
705.716  0.9483929
705.965  0.9335331
706.215  0.9465648
706.464  0.9418496
706.714  0.9375628
706.964  0.9462142
707.214  0.9522643
707.464  0.9434260
707.714  0.9468036
707.965  0.9382884
708.215  0.9447698
708.466  0.9533395
708.717  0.9500548
708.968  0.9444129
709.220  0.9482154
709.471  0.9527897
709.723  0.9477565
709.975  0.9476813
710.227  0.9467234
710.480  0.9481233
710.732  0.9449039
710.985  0.9519389
711.238  0.9492420
711.491  0.9515439
711.744  0.9527136
711.997  0.9497180
712.251  0.9524492
712.504  0.9511597
712.758  0.9538692
713.012  0.9458153
713.267  0.9456151
713.521  0.9512640
713.776  0.9559280
714.031  0.9453264
714.286  0.9493573
714.541  0.9485322
714.796  0.9496582
715.052  0.9392065
715.308  0.9365451
715.564  0.9497476
715.820  0.9432393
716.076  0.9354692
716.332  0.9432069
716.589  0.9231067
716.846  0.8982243
717.103  0.8553553
717.360  0.8283838
717.617  0.8403064
717.875  0.7690726
718.133  0.9081921
718.391  0.8270844
718.649  0.8101757
718.907  0.6945696
719.166  0.9334847
719.424  0.7504191
719.683  0.7885390
719.942  0.8268558
720.202  0.7687533
720.461  0.8937309
720.721  0.7374207
720.981  0.9375428
721.241  0.8758337
721.501  0.9468272
721.761  0.8992846
722.022  0.9285328
722.282  0.9520171
722.543  0.8841685
722.805  0.9455782
723.066  0.8913821
723.327  0.9004157
723.589  0.7125885
723.851  0.8779902
724.113  0.9050259
724.375  0.8433774
724.638  0.7683990
724.900  0.9028458
725.163  0.8894838
725.426  0.7783083
725.689  0.8891063
725.953  0.8581218
726.216  0.8959115
726.480  0.8951265
726.744  0.7645257
727.008  0.9448273
727.273  0.8994431
727.537  0.8321901
727.802  0.7951077
728.067  0.8082999
728.332  0.9038625
728.597  0.9441499
728.863  0.8815477
729.129  0.8219250
729.395  0.8641820
729.661  0.8698087
729.927  0.9334731
730.193  0.8909405
730.460  0.8507909
730.727  0.8579781
730.994  0.9233290
731.261  0.8502970
731.529  0.9006982
731.797  0.8786013
732.064  0.8783040
732.332  0.9429503
732.601  0.9328742
732.869  0.9257015
733.138  0.9511001
733.407  0.9178403
733.676  0.9104098
733.945  0.9581810
734.214  0.9479810
734.484  0.9407767
734.754  0.9409049
735.024  0.9229580
735.294  0.9493116
735.565  0.9433206
735.835  0.9379693
736.106  0.9359614
736.377  0.9410293
736.648  0.9272586
736.920  0.9447665
737.191  0.9341762
737.463  0.9414120
737.735  0.9570742
738.007  0.9487839
738.280  0.9547473
738.552  0.9343569
738.825  0.9612568
739.098  0.9498189
739.372  0.9466906
739.645  0.9607108
739.919  0.9391961
740.192  0.9595806
740.466  0.9582581
740.741  0.9586967
741.015  0.9586794
741.290  0.9532787
741.565  0.9605947
741.840  0.9592277
742.115  0.9631133
742.391  0.9577626
742.666  0.9559207
742.942  0.9623911
743.218  0.9632355
743.494  0.9633681
743.771  0.9627276
744.048  0.9628997
744.325  0.9606941
744.602  0.9636895
744.879  0.9637470
745.156  0.9634752
745.434  0.9632021
745.712  0.9629904
745.990  0.9636308
746.269  0.9639109
746.547  0.9643192
746.826  0.9639089
747.105  0.9636478
747.384  0.9643160
747.664  0.9644104
747.943  0.9639326
748.223  0.9643490
748.503  0.9643951
748.783  0.9646741
749.064  0.9646400
749.344  0.9647045
749.625  0.9645497
749.906  0.9649694
750.188  0.9648774
750.469  0.9648054
750.751  0.9649656
751.033  0.9651842
751.315  0.9652462
751.597  0.9653972
751.880  0.9651817
752.162  0.9655440
752.445  0.9655314
752.729  0.9656926
753.012  0.9656614
753.296  0.9658352
753.579  0.9659079
753.864  0.9658944
754.148  0.9658193
754.432  0.9660052
754.717  0.9660397
755.002  0.9658330
755.287  0.9661951
755.572  0.9663682
755.858  0.9664328
756.144  0.9664931
756.430  0.9665510
756.716  0.9666084
757.002  0.9666656
757.289  0.9667199
757.576  0.9667741
757.863  0.9668281
758.150  0.9668550
758.438  0.9667146
758.725  0.9661015
759.013  0.9647361
759.301  0.9611467
759.590  0.7370165
759.878  0.4133709
760.167  0.3317760
760.456  0.3172453
760.746  0.2846018
761.035  0.3355471
761.325  0.4011288
761.615  0.4882440
761.905  0.8254907
762.195  0.7627036
762.486  0.6426158
762.776  0.5262092
763.068  0.5636600
763.359  0.4128931
763.650  0.6373337
763.942  0.6730147
764.234  0.4551537
764.526  0.7334736
764.818  0.7317982
765.111  0.5910571
765.404  0.9197279
765.697  0.6293979
765.990  0.9438126
766.284  0.7326610
766.577  0.8783515
766.871  0.8750866
767.165  0.9076608
767.460  0.9097848
767.754  0.9215186
768.049  0.9284461
768.344  0.9395080
768.640  0.9225302
768.935  0.9664238
769.231  0.9158090
769.527  0.9667493
769.823  0.9417282
770.119  0.9669274
770.416  0.9624560
770.713  0.9629992
771.010  0.9685069
771.307  0.9642157
771.605  0.9679883
771.903  0.9660175
772.201  0.9679125
772.499  0.9678273
772.798  0.9667850
773.096  0.9674163
773.395  0.9686460
773.694  0.9676423
773.994  0.9683852
774.293  0.9682858
774.593  0.9682294
774.893  0.9687976
775.194  0.9684673
775.494  0.9688059
775.795  0.9686507
776.096  0.9688470
776.398  0.9687842
776.699  0.9689198
777.001  0.9688571
777.303  0.9689684
777.605  0.9689621
777.907  0.9688382
778.210  0.9689974
778.513  0.9690800
778.816  0.9690873
779.120  0.9691519
779.423  0.9688999
779.727  0.9691673
780.031  0.9692788
780.336  0.9693224
780.640  0.9690769
780.945  0.9694305
781.250  0.9694826
781.555  0.9694855
781.861  0.9695861
782.167  0.9695108
782.473  0.9695723
782.779  0.9697603
783.085  0.9698228
783.392  0.9695594
783.699  0.9698383
784.006  0.9700003
784.314  0.9700000
784.621  0.9700539
784.929  0.9688830
785.238  0.9690458
785.546  0.9674987
785.855  0.9702802
786.164  0.9691037
786.473  0.9686780
786.782  0.9586181
787.092  0.9652301
787.402  0.9646031
787.712  0.9645406
788.022  0.9603812
788.333  0.9584769
788.644  0.9661712
788.955  0.9552706
789.266  0.9485214
789.578  0.9526891
789.889  0.9432923
790.201  0.9615473
790.514  0.9393430
790.826  0.9683955
791.139  0.9344332
791.452  0.9666268
791.766  0.9574924
792.079  0.9608344
792.393  0.9491654
792.707  0.9562656
793.021  0.9437786
793.336  0.9637026
793.651  0.9713289
793.966  0.9693648
794.281  0.9668889
794.597  0.9701647
794.913  0.9638302
795.229  0.9633334
795.545  0.9659826
795.862  0.9672243
796.178  0.9303408
796.495  0.9287663
796.813  0.9686899
797.130  0.9535755
797.448  0.9584068
797.766  0.9622112
798.085  0.9673782
798.403  0.9656269
798.722  0.9504792
799.041  0.9684464
799.361  0.9653250
799.680  0.9650166
800.000  0.9556067
800.320  0.9503992
800.641  0.9644595
800.961  0.9403551
801.282  0.9675286
801.603  0.9415866
801.925  0.9642880
802.246  0.9634441
802.568  0.9478183
802.890  0.9537837
803.213  0.9578366
803.536  0.9562960
803.859  0.9567890
804.182  0.9643901
804.505  0.9484611
804.829  0.9597819
805.153  0.9698663
805.477  0.9667908
805.802  0.9683587
806.127  0.9655891
806.452  0.9646926
806.777  0.9693483
807.102  0.9620620
807.428  0.9703487
807.754  0.9659889
808.081  0.9669540
808.407  0.9666560
808.734  0.9558252
809.061  0.9706358
809.389  0.9625607
809.717  0.9431013
810.045  0.9607923
810.373  0.9675127
810.701  0.9597470
811.030  0.9525809
811.359  0.9490631
811.688  0.9381654
812.018  0.9512614
812.348  0.9320167
812.678  0.9412452
813.008  0.9546431
813.339  0.8921583
813.670  0.8353194
814.001  0.9380769
814.332  0.8300355
814.664  0.9267025
814.996  0.8271827
815.328  0.8644155
815.661  0.8181927
815.993  0.8766543
816.327  0.8123449
816.660  0.7885267
816.993  0.8882973
817.327  0.8701098
817.661  0.9431127
817.996  0.6688196
818.331  0.8564575
818.666  0.9445849
819.001  0.7795709
819.336  0.9467436
819.672  0.8702549
820.008  0.8071755
820.345  0.8904213
820.681  0.9612962
821.018  0.9550351
821.355  0.9086121
821.693  0.9582853
822.030  0.8988303
822.368  0.9192155
822.707  0.8597752
823.045  0.5697262
823.384  0.7946403
823.723  0.8611675
824.063  0.9092462
824.402  0.9411645
824.742  0.8866289
825.082  0.9696205
825.423  0.9342989
825.764  0.8831691
826.105  0.8938581
826.446  0.9224706
826.788  0.9661968
827.130  0.9651940
827.472  0.8924802
827.815  0.7989265
828.157  0.8920215
828.500  0.8844787
828.844  0.9503509
829.187  0.8180561
829.531  0.8987419
829.876  0.9519884
830.220  0.9029054
830.565  0.8743320
830.910  0.9621600
831.255  0.9222601
831.601  0.9551071
831.947  0.8573488
832.293  0.8707182
832.639  0.9698447
832.986  0.9462340
833.333  0.9116391
833.681  0.9238526
834.028  0.9172123
834.376  0.9534189
834.725  0.9735265
835.073  0.9395793
835.422  0.9539317
835.771  0.9340699
836.120  0.9588632
836.470  0.9448391
836.820  0.9526400
837.170  0.9679865
837.521  0.9573709
837.872  0.9435587
838.223  0.9723293
838.574  0.9653758
838.926  0.9567240
839.278  0.9739636
839.631  0.9641661
839.983  0.9678422
840.336  0.9714931
840.689  0.9622688
841.043  0.9557167
841.397  0.9746744
841.751  0.9658126
842.105  0.9646865
842.460  0.9748347
842.815  0.9763457
843.170  0.9660003
843.526  0.9739617
843.882  0.9638084
844.238  0.9752050
844.595  0.9705171
844.951  0.9746823
845.309  0.9735493
845.666  0.9766704
846.024  0.9765361
846.382  0.9702855
846.740  0.9765152
847.099  0.9761203
847.458  0.9767947
847.817  0.9768264
848.176  0.9701845
848.536  0.9759463
848.896  0.9718156
849.257  0.9740888
849.618  0.9754110
849.979  0.9743368
850.340  0.9746643
850.702  0.9717372
851.064  0.9769052
851.426  0.9652964
851.789  0.9755481
852.152  0.9716086
852.515  0.9753076
852.878  0.9753013
853.242  0.9759251
853.606  0.9744501
853.971  0.9757120
854.336  0.9712374
854.701  0.9754369
855.066  0.9764979
855.432  0.9747170
855.798  0.9749972
856.164  0.9773346
856.531  0.9764072
856.898  0.9772540
857.265  0.9763828
857.633  0.9740003
858.001  0.9776456
858.369  0.9775176
858.738  0.9776721
859.107  0.9762445
859.476  0.9778185
859.845  0.9777957
860.215  0.9779368
860.585  0.9778731
860.956  0.9780095
861.326  0.9773135
861.698  0.9780439
862.069  0.9780488
862.441  0.9781009
862.813  0.9780560
863.185  0.9780995
863.558  0.9780092
863.931  0.9782741
864.304  0.9783902
864.678  0.9784768
865.052  0.9784597
865.426  0.9785108
865.801  0.9784858
866.176  0.9785105
866.551  0.9786177
866.927  0.9786473
867.303  0.9786407
867.679  0.9786796
868.056  0.9788222
868.432  0.9787928
868.810  0.9788476
869.187  0.9789254
869.565  0.9789298
869.943  0.9789819
870.322  0.9790131
870.701  0.9790428
871.080  0.9788987
871.460  0.9791172
871.840  0.9791505
872.220  0.9791830
872.600  0.9792150
872.981  0.9792463
873.362  0.9792767
873.744  0.9793067
874.126  0.9793362
874.508  0.9793649
874.891  0.9793860
875.273  0.9791207
875.657  0.9794466
876.040  0.9789699
876.424  0.9792415
876.808  0.9795273
877.193  0.9792446
877.578  0.9795783
877.963  0.9795967
878.349  0.9781463
878.735  0.9789892
879.121  0.9792598
879.508  0.9791902
879.894  0.9797153
880.282  0.9785128
880.669  0.9775159
881.057  0.9794740
881.446  0.9772698
881.834  0.9798047
882.223  0.9751428
882.613  0.9785423
883.002  0.9798777
883.392  0.9770517
883.783  0.9774624
884.173  0.9787728
884.564  0.9799518
884.956  0.9783704
885.347  0.9771659
885.740  0.9797648
886.132  0.9658502
886.525  0.9799730
886.918  0.9744769
887.311  0.9776938
887.705  0.9800341
888.099  0.9652605
888.494  0.9767293
888.889  0.9796807
889.284  0.9798584
889.680  0.9772757
890.076  0.9729036
890.472  0.9744220
890.869  0.9750810
891.266  0.9772351
891.663  0.9770388
892.061  0.9602218
892.459  0.9780522
892.857  0.9712402
893.256  0.9213599
893.655  0.9388369
894.055  0.9772671
894.454  0.9251048
894.855  0.9201716
895.255  0.9155224
895.656  0.8227676
896.057  0.9305049
896.459  0.7974594
896.861  0.8320140
897.263  0.8422842
897.666  0.8353653
898.069  0.9350128
898.473  0.8480089
898.876  0.7257024
899.281  0.5984064
899.685  0.9343369
900.090  0.8501945
900.495  0.7337202
900.901  0.8105874
901.307  0.7965447
901.713  0.8687888
902.120  0.8207226
902.527  0.8127762
902.935  0.8146104
903.342  0.8467351
903.751  0.9597980
904.159  0.9369153
904.568  0.8882727
904.977  0.9380738
905.387  0.8625240
905.797  0.9635801
906.208  0.8866259
906.618  0.8309639
907.029  0.8320920
907.441  0.7709398
907.853  0.8942079
908.265  0.6838829
908.678  0.9348469
909.091  0.7409612
909.504  0.8201171
909.918  0.8698451
910.332  0.7752604
910.747  0.8095749
911.162  0.8298842
911.577  0.9528745
911.993  0.6688027
912.409  0.9543254
912.825  0.8720661
913.242  0.6851999
913.659  0.7412591
914.077  0.8069645
914.495  0.8788247
914.913  0.9176164
915.332  0.7444403
915.751  0.6249731
916.170  0.8603254
916.590  0.9113591
917.011  0.8545885
917.431  0.8606622
917.852  0.6636619
918.274  0.8797175
918.695  0.7967318
919.118  0.9432893
919.540  0.8971066
919.963  0.8293311
920.387  0.9722688
920.810  0.9119960
921.234  0.9184329
921.659  0.8512719
922.084  0.8801289
922.509  0.9477331
922.935  0.8985884
923.361  0.8972292
923.788  0.8960524
924.214  0.8691214
924.642  0.8700553
925.069  0.8811439
925.497  0.8630080
925.926  0.9500739
926.355  0.8205898
926.784  0.9444655
927.214  0.9269088
927.644  0.8502310
928.074  0.6928022
928.505  0.8732981
928.936  0.6821410
929.368  0.7781868
929.800  0.6977568
930.233  0.6015853
930.665  0.7218371
931.099  0.4724847
931.532  0.7414145
931.966  0.3024367
932.401  0.5410099
932.836  0.3267787
933.271  0.5991339
933.707  0.3352309
934.143  0.3761031
934.579  0.1743819
935.016  0.5742248
935.454  0.5166713
935.891  0.2808381
936.330  0.5608127
936.768  0.4111712
937.207  0.3307462
937.646  0.5735535
938.086  0.3739358
938.526  0.4853371
938.967  0.5353083
939.408  0.7834926
939.850  0.7892760
940.291  0.5360022
940.734  0.6274079
941.176  0.5488371
941.620  0.7538262
942.063  0.6273931
942.507  0.6552191
942.951  0.2976031
943.396  0.6300139
943.841  0.6838433
944.287  0.2738470
944.733  0.4864422
945.180  0.7088546
945.627  0.5523359
946.074  0.4504407
946.522  0.5483111
946.970  0.5668717
947.418  0.6606869
947.867  0.5438335
948.317  0.3173905
948.767  0.6885677
949.217  0.8084530
949.668  0.4621431
950.119  0.3968162
950.570  0.5812507
951.022  0.7748267
951.475  0.7348485
951.928  0.5236768
952.381  0.4104280
952.835  0.6035118
953.289  0.6170078
953.743  0.6310101
954.198  0.6929381
954.654  0.5280605
955.110  0.7117515
955.566  0.5581988
956.023  0.5380990
956.480  0.6917651
956.938  0.4721736
957.396  0.7158126
957.854  0.8339722
958.313  0.5355300
958.773  0.7735446
959.233  0.4700014
959.693  0.6090122
960.154  0.6469417
960.615  0.7201446
961.076  0.6633229
961.538  0.7788298
962.001  0.7579985
962.464  0.5697868
962.927  0.6423317
963.391  0.9033961
963.855  0.6304321
964.320  0.8099268
964.785  0.6630405
965.251  0.8311744
965.717  0.7888161
966.184  0.7637660
966.651  0.6574668
967.118  0.7169249
967.586  0.9623906
968.054  0.9517102
968.523  0.7796760
968.992  0.9208805
969.462  0.9005931
969.932  0.9151586
970.403  0.8171831
970.874  0.9613708
971.345  0.8979572
971.817  0.8323453
972.290  0.9637118
972.763  0.7992697
973.236  0.8827676
973.710  0.7982371
974.184  0.8889310
974.659  0.7905979
975.134  0.8230694
975.610  0.8413429
976.086  0.7876893
976.562  0.8009454
977.040  0.8937581
977.517  0.9134912
977.995  0.8643616
978.474  0.8410691
978.953  0.9204741
979.432  0.7679644
979.912  0.9526343
980.392  0.7808446
980.873  0.9680661
981.354  0.9554587
981.836  0.9014618
982.318  0.9551104
982.801  0.8596440
983.284  0.9284543
983.768  0.9699394
984.252  0.9714559
984.737  0.9202836
985.222  0.9140566
985.707  0.9738811
986.193  0.9740105
986.680  0.9777856
987.167  0.9592225
987.654  0.9538776
988.142  0.9743243
988.631  0.9811458
989.120  0.9779843
989.609  0.9770602
990.099  0.9608724
990.589  0.9782489
991.080  0.9773677
991.572  0.9799415
992.063  0.9793209
992.556  0.9825812
993.049  0.9647342
993.542  0.9814369
994.036  0.9829887
994.530  0.9832519
995.025  0.9846071
995.520  0.9826500
996.016  0.9820477
996.512  0.9849435
997.009  0.9815872
997.506  0.9851290
998.004  0.9814851
998.502  0.9831963
999.001  0.9836325
999.500  0.9804497
1000.000  0.9800714
1000.500  0.9854801
1001.001  0.9858513
1001.502  0.9811805
1002.004  0.9660429
1002.506  0.9766258
1003.009  0.9851120
1003.512  0.9856205
1004.016  0.9791606
1004.520  0.9817598
1005.025  0.9839658
1005.530  0.9804330
1006.036  0.9841674
1006.543  0.9838528
1007.049  0.9833379
1007.557  0.9848589
1008.065  0.9793152
1008.573  0.9839938
1009.082  0.9774628
1009.591  0.9706773
1010.101  0.9798963
1010.611  0.9840427
1011.122  0.9852923
1011.634  0.9838195
1012.146  0.9795333
1012.658  0.9856802
1013.171  0.9838905
1013.685  0.9863283
1014.199  0.9838609
1014.713  0.9824937
1015.228  0.9863143
1015.744  0.9815529
1016.260  0.9864220
1016.777  0.9834502
1017.294  0.9834028
1017.812  0.9856476
1018.330  0.9864665
1018.849  0.9857051
1019.368  0.9757934
1019.888  0.9864725
1020.408  0.9841949
1020.929  0.9863792
1021.450  0.9846736
1021.972  0.9833136
1022.495  0.9865524
1023.018  0.9816854
1023.541  0.9825527
1024.066  0.9762241
1024.590  0.9866029
1025.115  0.9849715
1025.641  0.9844492
1026.167  0.9848151
1026.694  0.9866613
1027.221  0.9838582
1027.749  0.9824479
1028.278  0.9866584
1028.807  0.9830032
1029.336  0.9858008
1029.866  0.9858210
1030.397  0.9867563
1030.928  0.9859299
1031.460  0.9851300
1031.992  0.9866161
1032.524  0.9868010
1033.058  0.9867926
1033.592  0.9855382
1034.126  0.9868106
1034.661  0.9868139
1035.197  0.9868102
1035.733  0.9865586
1036.269  0.9863935
1036.807  0.9865423
1037.344  0.9865651
1037.883  0.9867112
1038.422  0.9864941
1038.961  0.9866582
1039.501  0.9866600
1040.042  0.9866448
1040.583  0.9864734
1041.125  0.9865375
1041.667  0.9866359
1042.209  0.9866311
1042.753  0.9865970
1043.297  0.9865697
1043.841  0.9865398
1044.386  0.9864955
1044.932  0.9864439
1045.478  0.9863846
1046.025  0.9863238
1046.572  0.9862639
1047.120  0.9861993
1047.669  0.9861225
1048.218  0.9860344
1048.768  0.9859327
1049.318  0.9850208
1049.869  0.9850677
1050.420  0.9853444
1050.972  0.9853242
1051.525  0.9849475
1052.078  0.9847928
1052.632  0.9844688
1053.186  0.9843813
1053.741  0.9841492
1054.296  0.9839156
1054.852  0.9834560
1055.409  0.9831652
1055.966  0.9826015
1056.524  0.9823151
1057.082  0.9818053
1057.641  0.9812519
1058.201  0.9807714
1058.761  0.9800505
1059.322  0.9799282
1059.883  0.9796198
1060.445  0.9794068
1061.008  0.9789626
1061.571  0.9790757
1062.135  0.9777190
1062.699  0.9776002
1063.264  0.9774957
1063.830  0.9775546
1064.396  0.9769275
1064.963  0.9745968
1065.530  0.9766085
1066.098  0.9763661
1066.667  0.9769349
1067.236  0.9760665
1067.806  0.9738166
1068.376  0.9778502
1068.947  0.9779771
1069.519  0.9749081
1070.091  0.9749020
1070.664  0.9812676
1071.237  0.9810974
1071.811  0.9801524
1072.386  0.9742502
1072.961  0.9807753
1073.537  0.9843728
1074.114  0.9841933
1074.691  0.9595878
1075.269  0.9844261
1075.847  0.9853960
1076.426  0.9824346
1077.006  0.9834734
1077.586  0.9569561
1078.167  0.9809649
1078.749  0.9841143
1079.331  0.9836357
1079.914  0.9816153
1080.497  0.9510868
1081.081  0.9810585
1081.666  0.9582082
1082.251  0.9837979
1082.837  0.9871231
1083.424  0.9440246
1084.011  0.9782847
1084.599  0.9710544
1085.187  0.9772867
1085.776  0.9554735
1086.366  0.9108281
1086.957  0.9628615
1087.547  0.9780550
1088.139  0.9852531
1088.732  0.9717174
1089.325  0.9400931
1089.918  0.9742200
1090.513  0.9155448
1091.108  0.9830477
1091.703  0.9849190
1092.299  0.9230126
1092.896  0.9176178
1093.494  0.9703187
1094.092  0.9612040
1094.691  0.9014195
1095.290  0.9724882
1095.890  0.8930417
1096.491  0.9423604
1097.093  0.9810841
1097.695  0.9009345
1098.298  0.9319994
1098.901  0.9097490
1099.505  0.8686735
1100.110  0.9048200
1100.716  0.8871743
1101.322  0.9207107
1101.928  0.8404555
1102.536  0.8741937
1103.144  0.8646321
1103.753  0.9251354
1104.362  0.7929630
1104.972  0.9164659
1105.583  0.8531789
1106.195  0.7736750
