# wavelen(nm)  Transmission(atmos) - MC 4/2010
473.037  0.7471898
473.149  0.7473494
473.261  0.7474171
473.373  0.7474590
473.485  0.7476854
473.597  0.7478941
473.709  0.7479329
473.821  0.7479353
473.934  0.7480919
474.046  0.7480249
474.158  0.7477044
474.271  0.7477222
474.383  0.7479715
474.496  0.7480799
474.608  0.7480321
474.721  0.7482629
474.834  0.7484517
474.947  0.7486388
475.059  0.7487853
475.172  0.7488596
475.285  0.7489946
475.398  0.7491749
475.511  0.7493231
475.624  0.7494987
475.737  0.7496611
475.851  0.7497704
475.964  0.7497825
476.077  0.7498486
476.190  0.7499294
476.304  0.7500019
476.417  0.7500490
476.531  0.7501838
476.644  0.7502163
476.758  0.7503190
476.872  0.7504740
476.985  0.7505810
477.099  0.7505220
477.213  0.7506820
477.327  0.7506916
477.441  0.7507975
477.555  0.7508564
477.669  0.7508649
477.783  0.7508839
477.897  0.7509743
478.011  0.7509747
478.126  0.7509784
478.240  0.7510631
478.354  0.7511518
478.469  0.7510736
478.583  0.7511806
478.698  0.7513265
478.813  0.7513498
478.927  0.7513256
479.042  0.7512846
479.157  0.7511755
479.272  0.7510706
479.386  0.7509228
479.501  0.7509229
479.616  0.7509326
479.731  0.7509414
479.846  0.7510625
479.962  0.7512067
480.077  0.7514134
480.192  0.7515447
480.307  0.7516164
480.423  0.7516926
480.538  0.7517632
480.654  0.7518706
480.769  0.7519750
480.885  0.7520991
481.000  0.7521392
481.116  0.7521666
481.232  0.7522368
481.348  0.7523489
481.464  0.7524474
481.580  0.7524681
481.696  0.7525333
481.812  0.7525497
481.928  0.7527515
482.044  0.7529324
482.160  0.7531454
482.276  0.7533418
482.393  0.7535527
482.509  0.7537628
482.625  0.7539833
482.742  0.7541765
482.859  0.7543453
482.975  0.7544701
483.092  0.7547028
483.208  0.7549380
483.325  0.7551748
483.442  0.7554451
483.559  0.7557167
483.676  0.7559093
483.793  0.7561147
483.910  0.7563030
484.027  0.7564390
484.144  0.7566267
484.262  0.7568271
484.379  0.7569797
484.496  0.7571121
484.613  0.7573773
484.731  0.7575293
484.849  0.7577369
484.966  0.7578940
485.084  0.7581214
485.201  0.7583203
485.319  0.7585301
485.437  0.7587509
485.555  0.7589573
485.673  0.7590587
485.791  0.7591396
485.909  0.7594671
486.027  0.7596637
486.145  0.7598192
486.263  0.7599687
486.381  0.7601680
486.500  0.7603423
486.618  0.7604842
486.736  0.7607363
486.855  0.7610423
486.973  0.7612653
487.092  0.7614682
487.211  0.7614643
487.329  0.7616244
487.448  0.7617811
487.567  0.7620246
487.686  0.7621992
487.805  0.7622824
487.924  0.7623275
488.043  0.7625030
488.162  0.7624490
488.281  0.7625417
488.400  0.7624807
488.520  0.7621913
488.639  0.7619612
488.759  0.7618182
488.878  0.7619321
488.998  0.7623741
489.117  0.7625877
489.237  0.7626031
489.356  0.7626971
489.476  0.7628161
489.596  0.7630582
489.716  0.7632058
489.836  0.7633490
489.956  0.7635227
490.076  0.7637022
490.196  0.7638129
490.316  0.7638278
490.436  0.7640528
490.557  0.7642453
490.677  0.7644829
490.798  0.7646697
490.918  0.7648974
491.039  0.7650489
491.159  0.7652092
491.280  0.7653139
491.400  0.7653759
491.521  0.7655322
491.642  0.7656586
491.763  0.7657956
491.884  0.7658789
492.005  0.7660401
492.126  0.7661225
492.247  0.7661750
492.368  0.7662391
492.490  0.7663146
492.611  0.7664708
492.732  0.7666181
492.854  0.7668281
492.975  0.7670049
493.097  0.7670772
493.218  0.7670992
493.340  0.7671206
493.462  0.7671590
493.583  0.7672553
493.705  0.7673886
493.827  0.7674795
493.949  0.7675353
494.071  0.7675886
494.193  0.7676810
494.315  0.7677217
494.438  0.7677843
494.560  0.7678828
494.682  0.7679441
494.805  0.7680622
494.927  0.7682889
495.049  0.7684336
495.172  0.7685677
495.295  0.7686708
495.417  0.7687668
495.540  0.7687516
495.663  0.7687506
495.786  0.7688323
495.909  0.7689296
496.032  0.7689724
496.155  0.7690188
496.278  0.7690864
496.401  0.7691290
496.524  0.7691474
496.648  0.7691191
496.771  0.7691670
496.894  0.7691772
497.018  0.7692440
497.141  0.7693278
497.265  0.7693757
497.389  0.7695272
497.512  0.7696275
497.636  0.7697151
497.760  0.7697725
497.884  0.7699064
498.008  0.7699424
498.132  0.7699573
498.256  0.7700856
498.380  0.7701027
498.504  0.7700364
498.629  0.7700398
498.753  0.7700197
498.878  0.7699846
499.002  0.7700015
499.127  0.7699644
499.251  0.7699139
499.376  0.7699275
499.501  0.7698990
499.625  0.7698537
499.750  0.7698203
499.875  0.7696992
500.000  0.7696838
500.125  0.7695624
500.250  0.7694762
500.375  0.7694068
500.500  0.7693912
500.626  0.7692554
500.751  0.7692321
500.877  0.7691069
501.002  0.7688673
501.128  0.7688242
501.253  0.7688724
501.379  0.7686944
501.505  0.7686709
501.630  0.7685328
501.756  0.7683979
501.882  0.7682864
502.008  0.7677460
502.134  0.7678962
502.260  0.7681925
502.386  0.7680776
502.513  0.7679620
502.639  0.7675697
502.765  0.7672188
502.892  0.7676357
503.018  0.7663040
503.145  0.7671848
503.271  0.7675024
503.398  0.7674669
503.525  0.7671526
503.651  0.7651265
503.778  0.7673895
503.905  0.7649813
504.032  0.7669134
504.159  0.7671382
504.286  0.7668139
504.414  0.7653172
504.541  0.7666134
504.668  0.7674498
504.796  0.7677497
504.923  0.7670883
505.050  0.7674050
505.178  0.7674889
505.306  0.7681551
505.433  0.7678519
505.561  0.7681796
505.689  0.7687232
505.817  0.7678321
505.945  0.7672854
506.073  0.7689724
506.201  0.7682592
506.329  0.7695623
506.457  0.7698760
506.586  0.7700523
506.714  0.7692282
506.842  0.7686988
506.971  0.7700493
507.099  0.7701008
507.228  0.7706736
507.357  0.7710549
507.485  0.7699500
507.614  0.7716178
507.743  0.7703251
507.872  0.7715735
508.001  0.7709603
508.130  0.7717130
508.259  0.7724971
508.388  0.7725716
508.518  0.7721352
508.647  0.7727904
508.776  0.7722017
508.906  0.7732797
509.035  0.7736190
509.165  0.7738186
509.295  0.7737989
509.424  0.7734043
509.554  0.7735358
509.684  0.7742956
509.814  0.7744380
509.944  0.7746552
510.074  0.7746231
510.204  0.7749562
510.334  0.7747042
510.465  0.7753183
510.595  0.7754800
510.725  0.7758402
510.856  0.7758367
510.986  0.7761439
511.117  0.7760674
511.247  0.7761644
511.378  0.7762394
511.509  0.7764561
511.640  0.7766426
511.771  0.7767842
511.902  0.7769560
512.033  0.7769442
512.164  0.7768797
512.295  0.7770449
512.426  0.7769768
512.558  0.7770730
512.689  0.7770937
512.821  0.7772320
512.952  0.7775294
513.084  0.7774140
513.215  0.7776986
513.347  0.7777986
513.479  0.7778664
513.611  0.7779322
513.743  0.7779758
513.875  0.7780216
514.007  0.7781115
514.139  0.7782093
514.271  0.7783176
514.403  0.7782951
514.536  0.7783394
514.668  0.7784186
514.800  0.7784920
514.933  0.7785326
515.066  0.7786381
515.198  0.7787233
515.331  0.7788031
515.464  0.7788838
515.597  0.7789685
515.730  0.7789955
515.863  0.7790266
515.996  0.7790858
516.129  0.7791666
516.262  0.7792867
516.396  0.7793010
516.529  0.7793449
516.662  0.7794420
516.796  0.7795730
516.929  0.7796390
517.063  0.7797507
517.197  0.7798116
517.331  0.7798047
517.464  0.7798725
517.598  0.7799702
517.732  0.7800356
517.866  0.7799727
518.001  0.7799928
518.135  0.7800322
518.269  0.7800025
518.403  0.7799606
518.538  0.7799259
518.672  0.7800164
518.807  0.7800430
518.941  0.7801435
519.076  0.7803208
519.211  0.7803960
519.346  0.7804101
519.481  0.7803986
519.615  0.7804158
519.751  0.7804769
519.886  0.7804981
520.021  0.7805991
520.156  0.7805830
520.291  0.7805308
520.427  0.7805413
520.562  0.7806130
520.698  0.7806747
520.833  0.7806913
520.969  0.7806966
521.105  0.7807111
521.241  0.7807210
521.376  0.7808079
521.512  0.7807825
521.648  0.7807284
521.784  0.7807642
521.921  0.7807684
522.057  0.7806936
522.193  0.7806799
522.330  0.7806649
522.466  0.7806252
522.603  0.7805395
522.739  0.7804424
522.876  0.7804074
523.013  0.7803515
523.149  0.7802114
523.286  0.7801729
523.423  0.7800680
523.560  0.7801500
523.697  0.7800505
523.834  0.7799412
523.972  0.7798594
524.109  0.7795440
524.246  0.7795659
524.384  0.7794560
524.521  0.7793310
524.659  0.7791414
524.797  0.7790751
524.934  0.7789499
525.072  0.7788642
525.210  0.7784963
525.348  0.7783560
525.486  0.7782099
525.624  0.7781576
525.762  0.7780683
525.901  0.7780873
526.039  0.7780420
526.177  0.7778761
526.316  0.7776903
526.454  0.7776197
526.593  0.7774487
526.732  0.7772649
526.870  0.7772254
527.009  0.7772319
527.148  0.7772524
527.287  0.7771619
527.426  0.7771220
527.565  0.7770039
527.704  0.7768985
527.844  0.7767133
527.983  0.7765878
528.123  0.7765801
528.262  0.7764868
528.402  0.7764295
528.541  0.7762244
528.681  0.7762647
528.821  0.7762187
528.961  0.7760570
529.101  0.7760789
529.241  0.7759446
529.381  0.7759675
529.521  0.7758635
529.661  0.7758166
529.801  0.7757316
529.942  0.7756961
530.082  0.7756818
530.223  0.7756103
530.363  0.7755820
530.504  0.7755180
530.645  0.7754862
530.786  0.7754403
530.926  0.7754517
531.067  0.7753996
531.208  0.7753925
531.350  0.7754315
531.491  0.7753949
531.632  0.7753699
531.773  0.7753954
531.915  0.7753749
532.056  0.7753983
532.198  0.7754163
532.340  0.7754352
532.481  0.7754581
532.623  0.7755270
532.765  0.7755939
532.907  0.7756884
533.049  0.7757532
533.191  0.7757995
533.333  0.7759012
533.476  0.7760401
533.618  0.7761349
533.760  0.7762473
533.903  0.7763267
534.045  0.7764003
534.188  0.7765611
534.331  0.7766491
534.474  0.7767648
534.616  0.7769485
534.759  0.7770615
534.902  0.7771785
535.046  0.7773714
535.189  0.7775563
535.332  0.7777016
535.475  0.7778487
535.619  0.7780166
535.762  0.7781483
535.906  0.7782885
536.049  0.7783780
536.193  0.7784590
536.337  0.7786186
536.481  0.7787100
536.625  0.7788577
536.769  0.7790060
536.913  0.7791521
537.057  0.7792475
537.201  0.7793157
537.346  0.7794017
537.490  0.7795003
537.634  0.7795804
537.779  0.7795938
537.924  0.7796629
538.068  0.7796509
538.213  0.7796234
538.358  0.7796367
538.503  0.7796340
538.648  0.7797613
538.793  0.7796721
538.938  0.7797638
539.084  0.7797969
539.229  0.7797645
539.374  0.7798501
539.520  0.7800084
539.665  0.7799267
539.811  0.7798331
539.957  0.7796257
540.103  0.7800935
540.249  0.7800681
540.394  0.7797007
540.541  0.7801089
540.687  0.7799093
540.833  0.7795726
540.979  0.7793573
541.126  0.7790614
541.272  0.7798973
541.419  0.7790401
541.565  0.7787293
541.712  0.7794328
541.859  0.7793923
542.005  0.7792838
542.152  0.7786138
542.299  0.7792735
542.446  0.7787810
542.594  0.7793042
542.741  0.7793101
542.888  0.7791795
543.036  0.7789474
543.183  0.7791439
543.331  0.7790739
543.478  0.7790344
543.626  0.7786895
543.774  0.7784869
543.922  0.7787205
544.070  0.7789796
544.218  0.7791432
544.366  0.7789682
544.514  0.7788008
544.662  0.7790990
544.811  0.7789524
544.959  0.7786065
545.108  0.7783566
545.256  0.7789994
545.405  0.7789183
545.554  0.7791524
545.703  0.7787209
545.852  0.7784121
546.001  0.7789881
546.150  0.7786480
546.299  0.7790152
546.448  0.7785071
546.597  0.7792409
546.747  0.7793237
546.896  0.7790460
547.046  0.7795606
547.196  0.7789646
547.345  0.7795392
547.495  0.7792252
547.645  0.7795757
547.795  0.7793474
547.945  0.7792348
548.095  0.7795699
548.246  0.7794655
548.396  0.7797544
548.546  0.7797094
548.697  0.7798171
548.847  0.7796752
548.998  0.7799447
549.149  0.7798746
549.300  0.7799505
549.451  0.7801052
549.602  0.7800329
549.753  0.7801915
549.904  0.7802462
550.055  0.7802786
550.206  0.7804293
550.358  0.7803729
550.509  0.7805167
550.661  0.7805624
550.812  0.7805949
550.964  0.7806186
551.116  0.7806732
551.268  0.7807282
551.420  0.7807969
551.572  0.7807487
551.724  0.7807588
551.876  0.7808436
552.029  0.7808848
552.181  0.7808247
552.334  0.7807389
552.486  0.7807979
552.639  0.7807917
552.792  0.7808091
552.944  0.7807048
553.097  0.7807228
553.250  0.7807210
553.403  0.7808107
553.557  0.7808678
553.710  0.7808479
553.863  0.7808082
554.017  0.7808336
554.170  0.7808023
554.324  0.7808065
554.477  0.7807917
554.631  0.7808057
554.785  0.7808069
554.939  0.7808166
555.093  0.7807678
555.247  0.7807143
555.401  0.7806726
555.556  0.7806519
555.710  0.7806338
555.864  0.7805793
556.019  0.7805537
556.174  0.7804509
556.328  0.7803497
556.483  0.7802641
556.638  0.7801783
556.793  0.7801282
556.948  0.7800274
557.103  0.7799456
557.258  0.7798557
557.414  0.7797415
557.569  0.7796468
557.724  0.7795300
557.880  0.7794205
558.036  0.7792739
558.191  0.7791355
558.347  0.7790237
558.503  0.7789278
558.659  0.7787751
558.815  0.7786608
558.971  0.7785430
559.128  0.7784321
559.284  0.7782843
559.441  0.7781118
559.597  0.7779766
559.754  0.7779317
559.910  0.7777472
560.067  0.7775831
560.224  0.7773978
560.381  0.7772285
560.538  0.7770991
560.695  0.7769352
560.852  0.7768085
561.010  0.7765563
561.167  0.7764263
561.325  0.7763144
561.482  0.7761477
561.640  0.7759864
561.798  0.7758496
561.956  0.7757074
562.114  0.7755749
562.272  0.7754309
562.430  0.7752572
562.588  0.7750828
562.746  0.7749780
562.905  0.7747752
563.063  0.7746900
563.222  0.7745663
563.380  0.7743164
563.539  0.7741898
563.698  0.7740560
563.857  0.7740469
564.016  0.7739696
564.175  0.7738543
564.334  0.7736636
564.493  0.7736142
564.653  0.7735586
564.812  0.7735462
564.972  0.7735182
565.131  0.7734418
565.291  0.7734233
565.451  0.7733553
565.611  0.7732639
565.771  0.7733101
565.931  0.7733373
566.091  0.7732949
566.251  0.7732977
566.412  0.7731666
566.572  0.7732124
566.733  0.7729904
566.893  0.7729962
567.054  0.7730732
567.215  0.7729216
567.376  0.7728083
567.537  0.7724585
567.698  0.7726230
567.859  0.7724292
568.020  0.7726047
568.182  0.7720299
568.343  0.7717288
568.505  0.7711160
568.666  0.7714285
568.828  0.7706546
568.990  0.7715843
569.152  0.7697788
569.314  0.7721914
569.476  0.7697915
569.638  0.7718944
569.801  0.7712475
569.963  0.7700313
570.125  0.7705451
570.288  0.7705704
570.451  0.7714416
570.613  0.7714354
570.776  0.7713166
570.939  0.7716038
571.102  0.7716523
571.265  0.7709587
571.429  0.7716143
571.592  0.7710685
571.755  0.7715702
571.919  0.7704607
572.082  0.7698391
572.246  0.7710273
572.410  0.7706186
572.574  0.7711727
572.738  0.7717847
572.902  0.7708684
573.066  0.7700037
573.230  0.7718491
573.394  0.7716743
573.559  0.7720559
573.724  0.7718169
573.888  0.7709519
574.053  0.7721610
574.218  0.7725122
574.383  0.7718348
574.548  0.7725719
574.713  0.7710188
574.878  0.7725408
575.043  0.7731316
575.208  0.7732214
575.374  0.7728735
575.540  0.7729965
575.705  0.7736318
575.871  0.7739116
576.037  0.7737581
576.203  0.7742993
576.369  0.7741926
576.535  0.7743808
576.701  0.7751066
576.868  0.7748680
577.034  0.7751599
577.201  0.7754586
577.367  0.7751379
577.534  0.7756828
577.701  0.7760274
577.868  0.7763908
578.035  0.7766702
578.202  0.7769004
578.369  0.7768895
578.536  0.7772603
578.704  0.7773964
578.871  0.7776126
579.039  0.7778265
579.206  0.7781044
579.374  0.7784062
579.542  0.7785480
579.710  0.7788813
579.878  0.7790143
580.046  0.7793140
580.215  0.7795490
580.383  0.7798050
580.552  0.7800418
580.720  0.7801213
580.889  0.7805575
581.058  0.7808209
581.226  0.7810641
581.395  0.7812962
581.564  0.7813945
581.734  0.7816585
581.903  0.7818794
582.072  0.7821551
582.242  0.7823110
582.411  0.7824071
582.581  0.7827646
582.751  0.7830098
582.920  0.7829554
583.090  0.7832711
583.260  0.7834975
583.431  0.7836312
583.601  0.7837582
583.771  0.7840493
583.942  0.7840782
584.112  0.7843183
584.283  0.7844378
584.454  0.7844517
584.624  0.7847882
584.795  0.7847294
584.966  0.7849262
585.138  0.7852197
585.309  0.7848631
585.480  0.7855421
585.651  0.7853860
585.823  0.7858110
585.995  0.7857008
586.167  0.7855263
586.338  0.7854728
586.510  0.7861306
586.682  0.7853679
586.854  0.7858957
587.027  0.7862876
587.199  0.7852060
587.372  0.7859823
587.544  0.7862061
587.717  0.7843821
587.889  0.7856425
588.062  0.7847059
588.235  0.7840557
588.408  0.7832819
588.581  0.7832384
588.755  0.7799461
588.928  0.7798296
589.102  0.7782934
589.275  0.7800725
589.449  0.7802541
589.623  0.7841426
589.797  0.7821226
589.971  0.7796695
590.145  0.7761648
590.319  0.7775323
590.493  0.7838773
590.667  0.7846661
590.842  0.7846807
591.017  0.7814773
591.191  0.7807343
591.366  0.7846667
591.541  0.7822562
591.716  0.7812812
591.891  0.7842289
592.066  0.7697067
592.242  0.7833406
592.417  0.7819904
592.593  0.7735977
592.768  0.7857342
592.944  0.7834561
593.120  0.7848653
593.296  0.7806005
593.472  0.7824785
593.648  0.7845624
593.824  0.7837557
594.001  0.7836475
594.177  0.7816807
594.354  0.7663622
594.530  0.7827799
594.707  0.7745011
594.884  0.7783889
595.061  0.7765528
595.238  0.7806085
595.415  0.7840704
595.593  0.7818828
595.770  0.7817376
595.948  0.7771951
596.125  0.7820097
596.303  0.7824198
596.481  0.7820414
596.659  0.7824428
596.837  0.7785950
597.015  0.7757377
597.193  0.7809320
597.372  0.7796641
597.550  0.7819461
597.729  0.7784705
597.907  0.7768400
598.086  0.7813226
598.265  0.7798861
598.444  0.7809088
598.623  0.7795786
598.802  0.7803992
598.982  0.7799167
599.161  0.7780703
599.341  0.7798082
599.520  0.7803220
599.700  0.7799974
599.880  0.7797928
600.060  0.7795105
600.240  0.7802302
600.420  0.7800200
600.601  0.7800068
600.781  0.7804811
600.962  0.7805651
601.142  0.7804967
601.323  0.7805339
601.504  0.7807875
601.685  0.7799744
601.866  0.7809630
602.047  0.7808979
602.228  0.7811368
602.410  0.7812324
602.591  0.7812562
602.773  0.7814614
602.954  0.7815429
603.136  0.7818235
603.318  0.7819425
603.500  0.7822229
603.682  0.7823988
603.865  0.7825690
604.047  0.7828263
604.230  0.7829584
604.412  0.7832619
604.595  0.7834802
604.778  0.7837043
604.961  0.7839027
605.144  0.7841139
605.327  0.7843963
605.510  0.7846719
605.694  0.7849466
605.877  0.7851905
606.061  0.7855411
606.244  0.7858229
606.428  0.7861757
606.612  0.7864778
606.796  0.7867807
606.980  0.7871105
607.165  0.7874821
607.349  0.7878059
607.533  0.7881480
607.718  0.7884103
607.903  0.7887620
608.088  0.7891103
608.273  0.7894547
608.458  0.7898430
608.643  0.7902047
608.828  0.7905559
609.013  0.7908812
609.199  0.7912923
609.385  0.7917097
609.570  0.7920393
609.756  0.7924346
609.942  0.7927954
610.128  0.7931897
610.314  0.7935507
610.501  0.7939623
610.687  0.7943052
610.874  0.7946405
611.060  0.7950115
611.247  0.7953454
611.434  0.7956979
611.621  0.7960553
611.808  0.7963947
611.995  0.7967698
612.182  0.7970635
612.370  0.7974522
612.557  0.7977231
612.745  0.7980547
612.933  0.7984916
613.121  0.7988962
613.309  0.7992560
613.497  0.7996042
613.685  0.7999426
613.874  0.8002699
614.062  0.8006481
614.251  0.8009609
614.439  0.8012751
614.628  0.8016375
614.817  0.8019821
615.006  0.8022796
615.195  0.8026241
615.385  0.8028993
615.574  0.8032301
615.764  0.8035399
615.953  0.8038432
616.143  0.8041747
616.333  0.8044480
616.523  0.8047738
616.713  0.8050294
616.903  0.8053924
617.094  0.8056995
617.284  0.8059905
617.475  0.8063296
617.665  0.8066019
617.856  0.8069021
618.047  0.8072107
618.238  0.8075118
618.429  0.8078106
618.620  0.8081000
618.812  0.8083753
619.003  0.8086488
619.195  0.8089435
619.387  0.8091548
619.579  0.8094097
619.771  0.8096860
619.963  0.8099225
620.155  0.8101703
620.347  0.8103616
620.540  0.8106551
620.732  0.8108639
620.925  0.8111652
621.118  0.8114028
621.311  0.8116990
621.504  0.8119977
621.697  0.8122150
621.891  0.8125205
622.084  0.8127567
622.278  0.8130108
622.471  0.8132125
622.665  0.8134364
622.859  0.8137278
623.053  0.8139266
623.247  0.8141835
623.441  0.8144225
623.636  0.8146340
623.830  0.8149166
624.025  0.8151552
624.220  0.8153600
624.415  0.8156380
624.610  0.8158693
624.805  0.8160698
625.000  0.8163528
625.195  0.8165680
625.391  0.8169341
625.586  0.8172206
625.782  0.8173571
625.978  0.8175802
626.174  0.8179827
626.370  0.8175944
626.566  0.8181155
626.763  0.8185384
626.959  0.8180750
627.156  0.8189514
627.353  0.8183351
627.549  0.8196605
627.746  0.8189837
627.943  0.7479777
628.141  0.7655087
628.338  0.7944843
628.536  0.8017550
628.733  0.8194875
628.931  0.8148015
629.129  0.8027124
629.327  0.8109051
629.525  0.8082716
629.723  0.7961529
629.921  0.8117135
630.120  0.8093862
630.318  0.8136190
630.517  0.8131874
630.716  0.8158550
630.915  0.8156011
631.114  0.8181335
631.313  0.8188821
631.512  0.8210390
631.712  0.8201240
631.911  0.8244276
632.111  0.8199643
632.311  0.8258637
632.511  0.8237172
632.711  0.8254944
632.911  0.8269279
633.112  0.8255555
633.312  0.8270182
633.513  0.8274187
633.714  0.8278020
633.914  0.8286306
634.115  0.8288049
634.317  0.8279447
634.518  0.8294935
634.719  0.8297510
634.921  0.8289607
635.122  0.8305053
635.324  0.8297064
635.526  0.8310810
635.728  0.8310560
635.930  0.8313751
636.132  0.8315121
636.335  0.8315444
636.537  0.8324906
636.740  0.8328558
636.943  0.8327537
637.146  0.8332830
637.349  0.8329356
637.552  0.8338491
637.755  0.8343797
637.958  0.8348020
638.162  0.8349115
638.366  0.8350704
638.570  0.8354947
638.774  0.8358723
638.978  0.8361713
639.182  0.8362448
639.386  0.8367095
639.591  0.8371113
639.795  0.8374244
640.000  0.8376087
640.205  0.8379746
640.410  0.8382013
640.615  0.8386111
640.820  0.8389526
641.026  0.8387811
641.231  0.8394595
641.437  0.8398542
641.643  0.8399965
641.849  0.8401179
642.055  0.8404898
642.261  0.8409541
642.467  0.8411948
642.673  0.8409401
642.880  0.8418259
643.087  0.8420286
643.294  0.8421610
643.501  0.8418392
643.708  0.8425284
643.915  0.8432670
644.122  0.8428930
644.330  0.8435779
644.538  0.8432949
644.745  0.8437146
644.953  0.8437504
645.161  0.8443628
645.369  0.8447452
645.578  0.8436355
645.786  0.8448225
645.995  0.8438339
646.204  0.8435932
646.412  0.8445876
646.621  0.8432924
646.831  0.8435652
647.040  0.8420715
647.249  0.8450042
647.459  0.8416534
647.668  0.8369054
647.878  0.8439992
648.088  0.8406346
648.298  0.8467808
648.508  0.8389202
648.719  0.8453626
648.929  0.8442456
649.140  0.8475962
649.351  0.8437128
649.562  0.8431787
649.773  0.8441270
649.984  0.8477907
650.195  0.8505038
650.406  0.8496211
650.618  0.8488399
650.830  0.8512445
651.042  0.8485085
651.254  0.8516687
651.466  0.8485600
651.678  0.8430418
651.890  0.8385444
652.103  0.8480852
652.316  0.8518629
652.529  0.8481167
652.742  0.8531518
652.955  0.8534562
653.168  0.8529429
653.381  0.8502645
653.595  0.8512020
653.808  0.8528333
654.022  0.8548330
654.236  0.8547064
654.450  0.8532105
654.664  0.8488255
654.879  0.8537211
655.093  0.8515489
655.308  0.8558111
655.523  0.8498469
655.738  0.8559696
655.953  0.8529797
656.168  0.8558839
656.383  0.8559137
656.599  0.8528641
656.814  0.8578201
657.030  0.8562775
657.246  0.8578448
657.462  0.8553636
657.678  0.8544033
657.895  0.8590999
658.111  0.8593064
658.328  0.8585907
658.545  0.8589813
658.761  0.8574465
658.979  0.8598865
659.196  0.8607444
659.413  0.8608248
659.631  0.8604041
659.848  0.8611625
660.066  0.8604341
660.284  0.8616424
660.502  0.8615068
660.720  0.8620481
660.939  0.8627136
661.157  0.8628445
661.376  0.8624225
661.594  0.8634660
661.813  0.8634972
662.032  0.8638584
662.252  0.8640367
662.471  0.8641732
662.690  0.8646319
662.910  0.8644235
663.130  0.8649447
663.350  0.8650681
663.570  0.8652898
663.790  0.8657848
664.011  0.8659125
664.231  0.8661584
664.452  0.8660412
664.673  0.8665792
664.894  0.8669529
665.115  0.8670026
665.336  0.8674390
665.557  0.8676343
665.779  0.8679080
666.001  0.8682241
666.223  0.8683193
666.445  0.8685674
666.667  0.8688012
666.889  0.8692314
667.111  0.8694814
667.334  0.8695936
667.557  0.8699809
667.780  0.8702616
668.003  0.8704857
668.226  0.8707492
668.449  0.8709237
668.673  0.8712485
668.896  0.8714838
669.120  0.8717324
669.344  0.8719924
669.568  0.8722270
669.792  0.8724592
670.017  0.8726953
670.241  0.8729504
670.466  0.8731919
670.691  0.8734574
670.916  0.8736739
671.141  0.8739103
671.366  0.8741587
671.592  0.8744089
671.817  0.8746521
672.043  0.8748989
672.269  0.8751332
672.495  0.8753657
672.721  0.8756244
672.948  0.8758608
673.174  0.8760848
673.401  0.8762809
673.628  0.8765205
673.854  0.8767868
674.082  0.8769827
674.309  0.8771996
674.536  0.8774019
674.764  0.8776244
674.992  0.8778293
675.219  0.8780560
675.447  0.8782863
675.676  0.8784883
675.904  0.8787015
676.133  0.8789383
676.361  0.8791582
676.590  0.8793631
676.819  0.8795954
677.048  0.8798082
677.277  0.8800210
677.507  0.8802254
677.736  0.8804491
677.966  0.8806686
678.196  0.8808652
678.426  0.8810721
678.656  0.8812574
678.887  0.8814345
679.117  0.8816291
679.348  0.8818173
679.579  0.8820034
679.810  0.8821822
680.041  0.8823765
680.272  0.8824952
680.504  0.8826533
680.735  0.8828991
680.967  0.8829783
681.199  0.8832182
681.431  0.8833769
681.663  0.8834453
681.896  0.8836322
682.128  0.8839239
682.361  0.8840115
682.594  0.8839476
682.827  0.8843113
683.060  0.8844206
683.293  0.8847137
683.527  0.8847483
683.761  0.8850594
683.995  0.8849197
684.229  0.8852492
684.463  0.8851627
684.697  0.8854763
684.932  0.8857587
685.166  0.8861035
685.401  0.8861395
685.636  0.8861009
685.871  0.8865222
686.106  0.8865048
686.342  0.8864262
686.577  0.8859475
686.813  0.8604862
687.049  0.5407067
687.285  0.5902323
687.521  0.6072793
687.758  0.6257174
687.995  0.7149865
688.231  0.8322947
688.468  0.8193111
688.705  0.7816915
688.943  0.7644022
689.180  0.6871792
689.417  0.6981037
689.655  0.8701283
689.893  0.7013078
690.131  0.8113495
690.369  0.8065024
690.608  0.7329269
690.846  0.8810265
691.085  0.7614283
691.324  0.8852161
691.563  0.7721487
691.802  0.8875965
692.042  0.8013865
692.281  0.8886880
692.521  0.8235123
692.761  0.8862127
693.001  0.8700382
693.241  0.8619373
693.481  0.8781121
693.722  0.8703675
693.963  0.8812407
694.203  0.8590650
694.444  0.8797590
694.686  0.8829104
694.927  0.8713765
695.169  0.8795542
695.410  0.8908503
695.652  0.8842407
695.894  0.8708161
696.136  0.8829366
696.379  0.8801423
696.621  0.8897500
696.864  0.8956530
697.107  0.8958910
697.350  0.8908700
697.593  0.8951065
697.837  0.8920328
698.080  0.8950555
698.324  0.8919246
698.568  0.8948589
698.812  0.8851305
699.056  0.8812027
699.301  0.8894314
699.545  0.8811943
699.790  0.8973593
700.035  0.8810039
700.280  0.8970043
700.525  0.8920298
700.771  0.8799763
701.016  0.8943621
701.262  0.8875146
701.508  0.8968384
701.754  0.8800520
702.001  0.8960256
702.247  0.8929222
702.494  0.8874685
702.741  0.8957896
702.988  0.8797416
703.235  0.8989170
703.482  0.9000943
703.730  0.9001700
703.977  0.8924076
704.225  0.8895357
704.473  0.8979266
704.722  0.8997951
704.970  0.8971081
705.219  0.8939477
705.467  0.8931286
705.716  0.8993597
705.965  0.8948044
706.215  0.8991442
